transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered,recovery_probability,expected_recovery,priority
TXN_984,CUST_1636,31175.39,UPI,customer_abandoned,45312.54,20,1,0.31,0,61,inactive,0,4,0,0.437718997943294,13646.060471291388,HIGH
TXN_8792,CUST_1238,31269.99,Wallet,authentication_failed,171059.79,10,7,0.23,5,21,not_applicable,0,2,0,0.4363073883116722,13643.327669432107,HIGH
TXN_78,CUST_2744,39779.79,Card,insufficient_funds,54895.62,8,7,0.44,7,59,not_applicable,1,2,0,0.3428817732133429,13639.764933254406,HIGH
TXN_5159,CUST_1870,42241.04,Card,bank_declined,120508.7,14,6,0.13,1,10,active,0,3,0,0.3228783957419637,13638.719229672119,HIGH
TXN_8909,CUST_2331,30025.27,UPI,bank_declined,53491.83,29,3,0.26,12,15,inactive,1,0,0,0.45418540906187965,13637.039537143384,HIGH
TXN_1072,CUST_2452,27663.07,Wallet,customer_abandoned,119450.72,22,5,0.87,22,7,not_applicable,1,3,0,0.4927601885406551,13631.25958881334,HIGH
TXN_1032,CUST_2236,39630.34,NetBanking,authentication_failed,135595.85,6,8,0.68,22,87,inactive,1,1,1,0.3439252417016308,13629.874263217805,HIGH
TXN_3470,CUST_1318,25850.94,NetBanking,customer_abandoned,69848.53,20,1,0.67,6,52,active,0,1,0,0.5272373570028094,13629.581281638204,HIGH
TXN_6341,CUST_2841,23366.22,Card,authentication_failed,133632.85,17,2,0.38,6,17,active,1,2,0,0.5831440597749323,13625.87239239422,HIGH
TXN_2106,CUST_2752,28634.26,Card,bank_declined,51474.85,17,4,0.23,8,53,active,1,3,0,0.4758207477874,13624.775005538837,HIGH
TXN_476,CUST_1744,27755.9,UPI,card_expired,2040.69,27,7,0.76,10,71,not_applicable,1,2,1,0.4908461389527914,13623.876348159783,HIGH
TXN_9609,CUST_2177,32360.6,UPI,insufficient_funds,85490.14,26,5,0.69,3,88,active,0,2,0,0.4209931607824162,13623.591278815458,HIGH
TXN_2502,CUST_1534,23883.55,Card,network_error,173274.5,17,4,0.03,13,57,not_applicable,0,4,0,0.5702637360362375,13619.92245280828,HIGH
TXN_9103,CUST_2905,35632.67,Card,authentication_failed,163268.91,11,3,0.48,12,80,not_applicable,1,2,0,0.38201481618300187,13612.207880159565,HIGH
TXN_636,CUST_1771,32961.17,UPI,bank_declined,153457.07,5,0,0.85,9,25,not_applicable,1,0,0,0.41296347009617174,13611.759141629833,HIGH
TXN_8443,CUST_2968,32748.94,UPI,insufficient_funds,58708.03,23,2,0.61,14,17,not_applicable,0,3,0,0.4155416486048176,13608.548517660256,HIGH
TXN_4728,CUST_1489,25718.16,Card,customer_abandoned,50704.03,24,3,0.47,20,79,not_applicable,1,0,0,0.5291326343930769,13608.317752542654,HIGH
TXN_2924,CUST_1294,38630.41,Card,card_expired,185673.74,16,6,0.26,17,54,active,0,2,0,0.3522471265392754,13607.450919534092,HIGH
TXN_2060,CUST_2984,35166.64,NetBanking,customer_abandoned,158747.98,4,4,0.63,19,43,not_applicable,0,0,0,0.38681358560487344,13602.934112075767,HIGH
TXN_1197,CUST_2738,20928.0,Card,bank_declined,75996.51,14,2,0.88,17,53,active,0,1,0,0.6499036174673174,13601.182906356018,HIGH
TXN_2280,CUST_2406,30180.1,Card,card_expired,197212.32,20,0,0.94,12,79,inactive,0,2,0,0.45062272129734987,13599.838791026148,HIGH
TXN_4103,CUST_1458,24862.14,Card,insufficient_funds,180155.13,11,8,0.32,12,72,not_applicable,1,1,1,0.5467640405959794,13593.724124262922,HIGH
TXN_146,CUST_2703,23010.87,UPI,insufficient_funds,196026.48,13,1,0.49,23,47,active,0,4,1,0.5906522292222277,13591.421661842882,HIGH
TXN_8539,CUST_2933,40869.95,Card,bank_declined,33112.18,27,0,0.33,12,88,not_applicable,0,3,0,0.33249001740615486,13588.850386888678,HIGH
TXN_7301,CUST_2628,34209.16,Wallet,insufficient_funds,160279.6,22,5,0.18,15,13,inactive,0,4,0,0.3972051878407374,13588.055823673842,HIGH
TXN_7237,CUST_2921,24058.14,Card,card_expired,114732.67,25,0,0.56,6,38,not_applicable,0,2,1,0.5646117769433282,13583.509175351363,HIGH
TXN_1799,CUST_1913,25296.15,NetBanking,authentication_failed,36105.97,8,7,0.81,2,84,active,1,0,0,0.5367650746092665,13578.089842077197,HIGH
TXN_5081,CUST_2834,30442.31,NetBanking,insufficient_funds,100655.12,18,0,0.38,21,52,inactive,1,2,0,0.44582343660479934,13571.895262388649,HIGH
TXN_4336,CUST_1573,36645.16,Card,customer_abandoned,138991.73,9,7,0.79,8,27,not_applicable,0,2,0,0.37035978523353813,13571.893587448643,HIGH
TXN_1921,CUST_2915,46883.76,NetBanking,authentication_failed,106445.25,21,4,0.61,3,51,active,1,3,0,0.28937361184595,13566.922968118677,HIGH
TXN_391,CUST_2179,17735.73,Wallet,bank_declined,48137.24,29,2,0.78,5,30,not_applicable,1,2,1,0.7647279740466132,13563.00887113774,HIGH
TXN_4177,CUST_1474,36996.63,Card,network_error,16174.06,17,6,0.92,1,78,not_applicable,0,0,0,0.3664827836456455,13558.627947907997,HIGH
TXN_7481,CUST_1272,26427.73,UPI,network_error,65403.8,19,5,0.79,10,20,active,0,0,0,0.5130287968396675,13558.186525103585,HIGH
TXN_2175,CUST_2119,48147.24,Card,customer_abandoned,118304.69,8,6,0.47,0,34,inactive,1,1,0,0.281500513065412,13553.472762683528,HIGH
TXN_3452,CUST_1503,39929.33,UPI,customer_abandoned,26313.62,15,7,0.4,10,40,not_applicable,0,0,0,0.33933385726901855,13549.373567067541,HIGH
TXN_8973,CUST_2479,23425.38,NetBanking,customer_abandoned,4427.84,25,6,0.54,15,13,not_applicable,1,2,1,0.5782724341101964,13546.251512556311,HIGH
TXN_1405,CUST_1992,43868.31,Card,customer_abandoned,49392.82,15,4,0.55,4,25,not_applicable,0,4,0,0.308771432668508,13545.280927446234,HIGH
TXN_2455,CUST_2358,29841.91,NetBanking,authentication_failed,92616.85,16,0,0.36,20,85,not_applicable,1,0,0,0.4538878052258669,13544.87903364785,HIGH
TXN_6873,CUST_1788,26489.28,UPI,customer_abandoned,122619.74,2,7,0.52,7,37,active,1,2,1,0.5111776169422066,13540.727024914855,HIGH
TXN_657,CUST_1846,18928.17,NetBanking,network_error,192851.6,0,2,0.09,14,75,not_applicable,0,3,1,0.7151758174498863,13536.969452580413,HIGH
TXN_1987,CUST_1597,19132.3,Wallet,card_expired,29032.85,11,5,0.62,9,5,active,1,1,1,0.7072817795019374,13531.927189964916,HIGH
TXN_9549,CUST_2022,36809.53,NetBanking,insufficient_funds,191929.59,5,8,0.15,18,74,active,1,2,0,0.36760624096289213,13531.412954910806,HIGH
TXN_6355,CUST_2760,20884.63,Wallet,insufficient_funds,185599.91,8,1,0.57,8,23,inactive,1,1,1,0.6475517434347224,13523.878567489108,HIGH
TXN_5084,CUST_1792,38296.38,UPI,card_expired,72219.82,20,0,0.8,3,13,not_applicable,0,3,0,0.35311401799155234,13522.988616331324,HIGH
TXN_9285,CUST_1362,26822.62,UPI,customer_abandoned,114584.07,19,7,0.55,13,35,inactive,1,1,1,0.5041267396525243,13521.99996953859,HIGH
TXN_5534,CUST_2207,20905.41,Card,authentication_failed,75764.45,23,0,0.35,9,43,active,0,0,1,0.6465322475175962,13516.02171257683,HIGH
TXN_8036,CUST_1521,34788.36,UPI,network_error,162262.21,8,1,0.28,11,13,active,0,1,0,0.38851407285216655,13515.767431447397,HIGH
TXN_1286,CUST_1975,28825.7,Wallet,bank_declined,26096.95,8,1,0.58,17,10,inactive,1,1,1,0.4687115167908709,13510.937569558608,HIGH
TXN_8043,CUST_1181,16945.46,NetBanking,customer_abandoned,163425.23,27,3,0.06,20,41,active,1,0,1,0.7972524724317717,13509.80988149369,HIGH
TXN_5614,CUST_1669,19277.45,NetBanking,customer_abandoned,170566.91,25,2,0.77,14,54,not_applicable,1,0,1,0.7005812238211349,13505.419513150737,HIGH
TXN_6435,CUST_1978,32646.67,UPI,bank_declined,30919.68,24,5,0.62,6,66,inactive,1,3,1,0.4134487490147819,13497.724870998409,HIGH
TXN_3988,CUST_2398,24625.42,Card,bank_declined,154625.82,23,6,0.95,21,59,active,0,1,1,0.5478464377189676,13490.948624333418,HIGH
TXN_7552,CUST_1898,43515.43,Wallet,network_error,8835.93,13,0,0.66,23,9,inactive,0,4,0,0.3099974515812722,13489.67240446324,HIGH
TXN_9077,CUST_2457,48238.25,Card,customer_abandoned,24781.69,24,5,0.4,4,88,active,1,3,0,0.27956051878836063,13485.510195442637,HIGH
TXN_74,CUST_2928,41147.77,Card,insufficient_funds,72677.94,18,3,0.13,3,89,inactive,0,4,0,0.3276022348966692,13480.101413014116,HIGH
TXN_5563,CUST_1426,43093.36,Card,authentication_failed,6697.71,9,0,0.94,7,65,not_applicable,0,2,0,0.3127394492692078,13476.99367355971,HIGH
TXN_8227,CUST_1989,33054.57,NetBanking,insufficient_funds,67491.6,17,8,0.65,16,39,inactive,1,2,0,0.4075687127569577,13472.008545634751,HIGH
TXN_5695,CUST_1457,25025.14,UPI,card_expired,89940.67,10,8,0.76,3,16,not_applicable,1,3,1,0.5382740349958266,13470.38308413546,HIGH
TXN_9871,CUST_1761,38891.91,UPI,customer_abandoned,94362.0,1,6,0.06,14,0,not_applicable,0,1,0,0.3463077231984096,13468.568802937458,HIGH
TXN_8184,CUST_2950,28879.38,Card,customer_abandoned,151768.2,29,0,0.74,13,53,inactive,1,2,0,0.46617322211485385,13462.793627279269,HIGH
TXN_1564,CUST_1244,16940.1,Wallet,network_error,4598.14,12,7,0.4,1,67,active,1,0,1,0.7945870806222187,13460.384604448445,HIGH
TXN_2652,CUST_2811,20247.45,Wallet,card_expired,42342.11,24,5,0.65,21,78,active,1,0,1,0.6642997348310681,13450.37566600531,HIGH
TXN_5663,CUST_2558,33228.61,Card,customer_abandoned,87515.59,26,7,0.06,16,36,not_applicable,1,2,0,0.4046485852641571,13445.910026794423,HIGH
TXN_137,CUST_2758,30944.6,Card,card_expired,72274.38,17,4,0.11,5,14,not_applicable,0,1,0,0.4344952116565714,13445.28052662794,HIGH
TXN_5967,CUST_1078,39578.13,NetBanking,customer_abandoned,60539.91,30,0,0.13,0,41,not_applicable,1,3,0,0.3397020524652758,13444.771993737504,HIGH
TXN_7050,CUST_2499,27041.67,Card,card_expired,115189.93,10,1,0.58,0,15,active,0,1,0,0.4971591494749839,13444.013657583188,HIGH
TXN_1839,CUST_2424,24865.13,UPI,bank_declined,109347.81,2,8,0.17,8,57,active,1,1,1,0.540478562124684,13439.069709443345,HIGH
TXN_5831,CUST_1389,31082.4,UPI,insufficient_funds,82619.79,19,1,0.15,10,86,inactive,0,0,0,0.43225618762573953,13435.559726258287,HIGH
TXN_622,CUST_2661,23187.51,NetBanking,insufficient_funds,196216.49,18,6,0.48,18,27,not_applicable,0,2,1,0.5786964483839566,13418.529683867477,HIGH
TXN_9915,CUST_1226,24212.4,UPI,customer_abandoned,38508.15,9,4,0.7,23,62,not_applicable,1,0,1,0.553538273243832,13402.490087088958,HIGH
TXN_3708,CUST_1981,31546.26,Card,network_error,160947.23,30,7,0.45,0,27,not_applicable,1,1,1,0.4247811581639383,13400.256858540719,HIGH
TXN_3288,CUST_2816,35820.92,Wallet,bank_declined,152631.98,15,0,0.26,8,49,inactive,1,4,0,0.3738975382524671,13393.353805938563,HIGH
TXN_942,CUST_1612,24691.7,NetBanking,customer_abandoned,60688.47,25,2,0.6,22,48,not_applicable,0,0,1,0.5423304323259837,13391.06033586349,HIGH
TXN_3110,CUST_2970,24219.38,Wallet,customer_abandoned,67006.36,20,7,0.18,14,68,active,1,2,0,0.5528797375532759,13390.40445810306,HIGH
TXN_3905,CUST_2729,27360.85,UPI,network_error,140825.25,10,8,1.0,15,37,inactive,0,4,1,0.48938423210574705,13389.968567010528,HIGH
TXN_6800,CUST_2852,38730.93,Wallet,card_expired,26729.98,18,0,0.44,12,53,inactive,0,3,1,0.34564711116793134,13387.234067347366,HIGH
TXN_8540,CUST_2667,29767.13,NetBanking,authentication_failed,112366.97,23,4,0.1,22,45,not_applicable,1,0,0,0.4491181619455321,13368.958711993708,HIGH
TXN_2131,CUST_1628,22670.94,Card,card_expired,85453.41,27,0,0.16,8,9,not_applicable,0,0,1,0.5896888544909049,13368.800638832035,HIGH
TXN_6270,CUST_2193,49284.43,UPI,bank_declined,74262.99,4,8,0.35,6,10,active,1,3,0,0.27124217677910556,13368.016074517453,HIGH
TXN_7425,CUST_1612,42124.54,NetBanking,network_error,59936.38,16,5,0.9,0,4,not_applicable,1,3,0,0.31731294213162503,13366.661723341324,HIGH
TXN_6379,CUST_1675,30415.59,NetBanking,bank_declined,140677.97,2,6,0.2,9,73,active,0,0,0,0.4393037623314193,13361.683120529895,HIGH
TXN_949,CUST_1766,29782.88,NetBanking,bank_declined,148034.47,15,0,0.03,4,18,not_applicable,1,0,0,0.4486227678096505,13361.278058942684,HIGH
TXN_961,CUST_1120,26625.45,NetBanking,card_expired,7499.15,0,0,0.48,9,49,active,1,1,0,0.5017027749845937,13358.062150213551,HIGH
TXN_6939,CUST_2137,40696.09,Card,card_expired,185908.84,8,4,0.2,7,20,inactive,1,2,0,0.3281897642588809,13356.0401833582,HIGH
TXN_4038,CUST_1589,17798.07,Wallet,network_error,177594.09,24,6,0.98,19,10,not_applicable,1,1,1,0.7504164962699928,13355.96532976807,HIGH
TXN_8805,CUST_1480,20901.31,Wallet,card_expired,100840.0,12,2,0.77,6,3,not_applicable,1,3,1,0.6389599736512056,13355.10048687568,HIGH
TXN_6879,CUST_2160,17006.64,UPI,network_error,184695.79,11,3,0.05,12,33,inactive,0,3,1,0.7852076254285683,13353.743410918505,HIGH
TXN_4195,CUST_1957,32441.08,Card,card_expired,181749.44,15,8,0.42,8,6,inactive,0,1,0,0.41161848121789574,13353.348078668254,HIGH
TXN_6683,CUST_1561,30136.06,NetBanking,bank_declined,194172.1,12,7,0.58,17,80,not_applicable,1,1,0,0.4429758598701436,13349.54709159824,HIGH
TXN_7665,CUST_2663,20634.12,Card,card_expired,41408.56,9,2,0.7,11,31,not_applicable,0,0,1,0.6468579439180654,13347.344437758631,HIGH
TXN_4213,CUST_1876,16453.58,UPI,insufficient_funds,75816.26,19,2,0.9,4,13,inactive,1,2,1,0.8105551108233174,13336.533360340321,HIGH
TXN_2994,CUST_2742,19419.05,NetBanking,insufficient_funds,124896.17,9,0,0.16,0,27,not_applicable,1,0,1,0.6864514704951561,13330.23542811896,HIGH
TXN_3292,CUST_1232,16008.04,Card,network_error,11202.8,29,0,0.4,12,42,not_applicable,0,2,1,0.8325465169229471,13327.437944763215,HIGH
TXN_5432,CUST_2949,20058.81,Wallet,customer_abandoned,101662.33,6,6,0.64,0,67,active,1,2,1,0.6644043855601072,13327.161333116934,HIGH
TXN_7377,CUST_2611,24302.53,Card,authentication_failed,72843.39,21,2,0.47,0,44,inactive,0,2,1,0.5483196184111293,13325.553976025021,HIGH
TXN_271,CUST_1305,39338.62,NetBanking,network_error,18792.79,5,8,0.42,15,30,active,1,1,0,0.3387290723859644,13325.134261543948,HIGH
TXN_4771,CUST_1783,25369.2,Wallet,customer_abandoned,153514.6,1,0,0.22,5,49,active,1,3,1,0.5251949515442175,13323.775764715563,HIGH
TXN_6052,CUST_2378,23668.85,NetBanking,authentication_failed,122662.64,16,4,0.11,8,85,inactive,0,1,1,0.562518146034589,13314.157620770782,HIGH
TXN_7746,CUST_2619,36525.23,Wallet,card_expired,193762.82,25,8,0.23,12,32,active,0,1,0,0.3644696497309454,13312.337784442221,HIGH
TXN_8905,CUST_1940,15493.74,UPI,network_error,50150.58,20,2,0.91,12,54,inactive,1,2,1,0.8592001084494874,13312.22308828816,HIGH
TXN_7356,CUST_1557,33008.92,UPI,card_expired,181676.58,28,0,0.23,21,85,not_applicable,1,4,0,0.40316288176736526,13307.971311228417,HIGH
TXN_9624,CUST_2009,35244.24,NetBanking,authentication_failed,185753.74,7,1,0.82,14,24,active,0,1,0,0.3774461244096081,13302.801795762087,HIGH
TXN_3901,CUST_1869,17131.33,Wallet,network_error,193356.38,0,0,0.59,11,76,not_applicable,1,3,1,0.7765106077262403,13302.659469458773,HIGH
TXN_4707,CUST_1877,33898.35,Card,network_error,123989.46,5,0,0.71,6,82,inactive,0,2,0,0.39230823295261674,13298.601788509335,HIGH
TXN_9668,CUST_2536,39038.89,Card,network_error,29920.3,27,4,0.6,22,51,inactive,1,3,0,0.34063301330142315,13297.934736642796,HIGH
TXN_7267,CUST_2006,19720.25,NetBanking,authentication_failed,98078.86,9,2,0.35,17,26,active,1,0,1,0.6742652154848551,13296.678615665212,HIGH
TXN_91,CUST_2966,19469.68,UPI,card_expired,129014.36,20,3,0.46,8,84,active,0,1,1,0.6828651936228645,13295.166802975213,HIGH
TXN_1282,CUST_1998,45648.76,UPI,bank_declined,122462.24,6,8,0.55,16,40,inactive,1,1,0,0.29115929575604327,13291.060813736638,HIGH
TXN_7995,CUST_2274,23661.78,Wallet,customer_abandoned,19778.17,7,1,0.6,16,64,inactive,0,2,1,0.5615349527456632,13286.916514178278,HIGH
TXN_2886,CUST_2610,41654.66,Card,card_expired,25180.72,18,6,0.81,9,33,active,0,4,0,0.3189261386399648,13284.759870160597,HIGH
TXN_8217,CUST_2223,21080.73,Card,insufficient_funds,78011.97,1,1,0.35,4,44,not_applicable,1,1,1,0.6301401385852512,13283.814123678263,HIGH
TXN_199,CUST_1671,25343.85,NetBanking,bank_declined,122679.39,14,6,0.02,5,88,inactive,1,3,1,0.5240693228473594,13281.93430784505,HIGH
TXN_5892,CUST_2330,17197.51,NetBanking,network_error,133912.4,11,5,0.97,18,18,active,1,3,1,0.7722648859130653,13281.033098138798,HIGH
TXN_5228,CUST_2932,21737.64,NetBanking,authentication_failed,23309.92,30,6,0.71,1,19,inactive,1,4,1,0.6109669266716633,13280.979103895015,HIGH
TXN_8066,CUST_1523,24840.26,UPI,bank_declined,23903.76,17,5,0.09,13,45,not_applicable,1,0,1,0.5345673111743854,13278.790997072638,HIGH
TXN_8041,CUST_2736,22952.37,UPI,insufficient_funds,113827.52,22,1,0.42,19,74,inactive,0,1,1,0.5781864472264747,13270.749265727522,HIGH
TXN_6569,CUST_1889,17177.09,NetBanking,network_error,24500.26,9,0,0.48,20,20,not_applicable,1,2,1,0.7723616793662821,13266.92607902577,HIGH
TXN_1818,CUST_1767,24294.45,Card,network_error,71644.03,15,4,0.32,18,58,not_applicable,1,1,0,0.545974134440495,13264.141310457884,HIGH
TXN_5504,CUST_1016,28708.96,Card,authentication_failed,8459.7,11,5,0.37,3,32,active,0,2,1,0.4618272418653707,13258.579813623253,HIGH
TXN_4723,CUST_2183,47030.34,NetBanking,card_expired,19526.1,21,4,0.31,2,23,inactive,1,4,0,0.28185309162812683,13255.646729321958,HIGH
TXN_7662,CUST_2943,32364.26,NetBanking,customer_abandoned,44438.89,8,3,0.23,8,82,inactive,1,2,0,0.4095714297941878,13255.476242430841,HIGH
TXN_3360,CUST_1670,16818.95,Wallet,card_expired,155930.62,1,3,0.86,23,54,active,1,2,1,0.7876154870708387,13246.865496270084,HIGH
TXN_4729,CUST_1369,49993.58,Wallet,network_error,129191.44,7,8,0.69,5,0,inactive,0,2,0,0.2649166766817237,13244.13306902189,HIGH
TXN_7394,CUST_1725,28490.24,NetBanking,customer_abandoned,124734.54,17,0,0.47,10,87,active,1,1,0,0.46479230522688303,13242.044326067153,HIGH
TXN_6993,CUST_1697,32755.55,Wallet,network_error,190526.64,17,6,0.53,22,44,active,0,1,0,0.40423960809015946,13241.090694777622,HIGH
TXN_5777,CUST_2330,19847.96,Wallet,card_expired,131545.61,7,5,0.83,12,35,active,1,1,1,0.6671258028324705,13241.08624958676,HIGH
TXN_5027,CUST_2852,31355.62,NetBanking,customer_abandoned,27113.77,28,8,0.88,5,89,active,1,1,0,0.42214782230491743,13236.706700020515,HIGH
TXN_2163,CUST_2837,35958.33,UPI,insufficient_funds,43533.6,14,0,0.2,23,68,not_applicable,1,4,0,0.36807327008616314,13235.300109937383,HIGH
TXN_3689,CUST_1150,26387.47,UPI,bank_declined,107904.43,21,4,0.44,16,15,inactive,1,1,0,0.5014542282638084,13232.108404684395,HIGH
TXN_4799,CUST_2720,27110.94,Card,authentication_failed,55002.43,21,4,0.68,0,39,active,0,2,0,0.48789621340150574,13227.324967755418,HIGH
TXN_7000,CUST_1831,40530.95,UPI,customer_abandoned,57291.46,16,4,0.03,21,59,not_applicable,0,4,0,0.3262915758175718,13224.90754488321,HIGH
TXN_5013,CUST_1573,25851.48,NetBanking,insufficient_funds,182135.21,17,0,0.04,20,72,not_applicable,1,0,0,0.5113995184197381,13220.43442243749,HIGH
TXN_4436,CUST_1378,20604.01,UPI,card_expired,5594.83,27,3,0.67,0,3,not_applicable,1,3,1,0.6416064915984245,13219.666568958854,HIGH
TXN_5698,CUST_2634,34318.61,NetBanking,insufficient_funds,185403.23,13,2,0.78,2,61,inactive,0,3,0,0.38502442931769304,13213.503230226474,HIGH
TXN_5130,CUST_1006,15697.75,Card,network_error,182303.68,20,4,0.97,20,56,not_applicable,0,4,1,0.8417273151514324,13213.224961418398,HIGH
TXN_8324,CUST_2243,45981.51,UPI,bank_declined,89784.01,16,8,0.94,9,14,not_applicable,1,4,0,0.28727236747321344,13209.21723769324,HIGH
TXN_6512,CUST_2282,19357.83,Wallet,insufficient_funds,126877.34,11,0,0.54,3,17,not_applicable,0,2,1,0.6823677541761978,13209.158982824627,HIGH
TXN_426,CUST_2714,48294.53,UPI,card_expired,87067.08,1,7,0.31,1,46,not_applicable,0,2,0,0.2735080068702375,13208.940643034892,HIGH
TXN_7594,CUST_2349,43390.73,UPI,customer_abandoned,105661.44,3,3,0.47,16,68,active,0,4,1,0.30439958030598524,13208.120001170324,HIGH
TXN_202,CUST_1741,21264.12,Wallet,authentication_failed,147552.4,1,2,0.93,21,57,inactive,1,3,1,0.6210697089319451,13206.500819093952,HIGH
TXN_6253,CUST_2387,16959.07,Card,bank_declined,9677.07,24,1,0.9,5,36,inactive,0,1,1,0.7786913082590771,13205.880405157266,HIGH
TXN_9081,CUST_1578,41738.54,UPI,authentication_failed,190953.41,23,7,0.13,0,55,active,0,3,1,0.31615470669694035,13195.835871658513,HIGH
TXN_2874,CUST_2846,20843.61,Wallet,insufficient_funds,157604.41,4,3,0.55,11,8,inactive,1,0,1,0.6329813902192599,13193.617234988069,HIGH
TXN_3792,CUST_1651,14999.58,Wallet,network_error,32634.05,14,0,0.05,13,11,active,1,1,1,0.8788921371289841,13183.012922237167,HIGH
TXN_4104,CUST_2834,35436.77,NetBanking,bank_declined,155956.26,19,7,0.56,3,85,not_applicable,1,2,0,0.37192073087079436,13179.669398100239,HIGH
TXN_4566,CUST_1060,20480.09,Card,bank_declined,61019.11,1,6,0.08,10,8,active,1,2,1,0.6434748432033782,13178.422701541074,HIGH
TXN_8383,CUST_1080,16089.31,NetBanking,bank_declined,141984.01,26,4,0.99,16,28,active,1,2,1,0.8185110698055754,13169.278340533543,HIGH
TXN_6760,CUST_1737,22189.63,Wallet,customer_abandoned,43992.0,15,3,0.3,9,87,not_applicable,0,1,0,0.5934432427378413,13168.285982352887,HIGH
TXN_7977,CUST_1082,17324.04,Wallet,bank_declined,37978.25,8,2,0.94,4,81,inactive,0,0,1,0.7598532961124919,13163.728895984654,HIGH
TXN_4,CUST_1569,41638.89,Card,card_expired,43255.48,30,5,0.18,3,11,inactive,0,2,0,0.3161372924381899,13163.60594473162,HIGH
TXN_9109,CUST_2697,20792.48,Wallet,authentication_failed,175005.74,19,1,0.55,12,9,not_applicable,1,0,1,0.6329935802707658,13161.506357908293,HIGH
TXN_5052,CUST_2630,43398.68,UPI,network_error,57545.78,0,2,0.78,20,36,inactive,1,4,0,0.3032256167115825,13159.591507468622,HIGH
TXN_5861,CUST_1039,48547.47,Wallet,network_error,165582.05,15,7,0.97,19,66,active,1,3,0,0.27106258173630143,13159.402554965642,HIGH
TXN_6526,CUST_2402,16399.03,NetBanking,network_error,170702.27,17,1,0.5,17,81,active,1,3,1,0.8021429407863429,13154.366150243459,HIGH
TXN_5188,CUST_2938,20225.16,NetBanking,card_expired,94689.08,23,6,0.9,12,2,active,1,3,1,0.6501777999373094,13149.950032180073,HIGH
TXN_108,CUST_1696,17610.66,NetBanking,insufficient_funds,24296.34,9,4,0.14,18,74,not_applicable,1,1,1,0.7466940951017896,13149.775832845282,HIGH
TXN_3527,CUST_1792,39170.93,UPI,bank_declined,60044.55,27,4,0.56,5,61,active,1,4,0,0.33568410187263503,13149.058456565856,HIGH
TXN_3200,CUST_1286,41207.5,Wallet,authentication_failed,96729.17,7,7,0.67,13,45,not_applicable,0,0,0,0.31904068504821537,13146.869029124335,HIGH
TXN_7082,CUST_1504,49399.76,UPI,customer_abandoned,125137.53,30,7,0.95,15,31,inactive,1,3,0,0.26610283958801006,13145.416410966196,HIGH
TXN_6667,CUST_2934,21005.75,Wallet,card_expired,95532.5,4,3,0.89,16,13,active,1,0,1,0.6256827503275617,13142.935432693179,HIGH
TXN_5017,CUST_2983,46002.72,NetBanking,customer_abandoned,85941.71,21,8,0.29,23,81,active,1,4,0,0.2855668186815971,13136.85040110028,HIGH
TXN_6424,CUST_1813,48242.71,Wallet,bank_declined,101220.68,28,6,0.28,22,46,active,1,3,0,0.2719429531331446,13119.265024545886,HIGH
TXN_3223,CUST_2835,47687.46,Wallet,bank_declined,156940.93,29,8,0.66,6,85,not_applicable,1,4,0,0.2751066677355138,13119.138213370605,HIGH
TXN_5688,CUST_1561,19975.67,Card,network_error,66493.97,7,5,0.77,13,67,active,1,3,1,0.6566983845116597,13117.990218538025,HIGH
TXN_8207,CUST_2267,40202.58,Card,customer_abandoned,115070.21,22,7,0.61,10,39,active,0,4,0,0.32617974326522015,13113.267222999475,HIGH
TXN_8956,CUST_1729,23611.66,Wallet,network_error,54303.67,7,8,0.26,16,85,active,0,1,0,0.5550314434402744,13105.21373182099,HIGH
TXN_785,CUST_1229,37169.79,Card,network_error,147845.56,4,3,0.52,16,80,active,1,3,0,0.3525507955551121,13104.23903511645,HIGH
TXN_3563,CUST_2441,21325.23,UPI,authentication_failed,199114.3,20,7,0.1,0,12,inactive,0,0,1,0.6144847139495844,13104.027856459095,HIGH
TXN_8880,CUST_1683,27378.75,UPI,card_expired,183830.64,27,0,0.49,1,49,inactive,0,1,0,0.47849133579096853,13100.49465978698,HIGH
TXN_6847,CUST_2810,46115.59,UPI,customer_abandoned,11785.96,30,1,0.69,9,65,inactive,0,4,0,0.2838967314142883,13092.065268241438,HIGH
TXN_5509,CUST_1214,34095.8,Wallet,customer_abandoned,197174.47,15,7,0.94,12,75,active,0,4,1,0.3839237439679622,13090.187189582846,HIGH
TXN_8188,CUST_1522,18444.09,Card,network_error,133263.5,2,1,0.35,15,82,active,1,3,1,0.7093425128836123,13083.177148451505,HIGH
TXN_8811,CUST_1521,30901.97,NetBanking,authentication_failed,36139.22,6,0,0.81,8,14,active,1,2,0,0.42330048421777605,13080.81886428319,HIGH
TXN_2128,CUST_1263,45805.56,UPI,authentication_failed,58298.88,6,5,0.19,11,48,active,0,1,0,0.28550766301046465,13077.83838848562,HIGH
TXN_8115,CUST_2854,39071.01,UPI,bank_declined,169577.12,27,7,0.77,6,83,active,0,4,0,0.3347158219269028,13077.68522566424,HIGH
TXN_7129,CUST_1349,47536.33,NetBanking,customer_abandoned,74830.67,3,3,0.17,6,40,inactive,0,4,0,0.27505805789829013,13075.250609412227,HIGH
