transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered
TXN_4451,CUST_2296,48576.71,Card,card_expired,188742.05,6,3,0.27,18,74,not_applicable,0,0,0
TXN_4452,CUST_1643,47878.78,UPI,insufficient_funds,92267.07,14,1,0.21,6,17,not_applicable,0,2,0
TXN_4453,CUST_2471,14292.57,NetBanking,authentication_failed,54182.15,8,5,0.88,13,58,inactive,0,2,0
TXN_4454,CUST_2699,3313.21,NetBanking,insufficient_funds,54568.1,23,7,0.61,20,89,inactive,1,0,0
TXN_4455,CUST_1607,23632.57,NetBanking,network_error,125840.08,17,3,0.85,18,10,active,1,2,1
TXN_4456,CUST_1758,40885.58,Wallet,customer_abandoned,47746.35,12,7,0.68,21,57,inactive,1,3,0
TXN_4457,CUST_2473,5822.59,Wallet,network_error,143138.43,12,4,0.22,15,50,active,1,1,1
TXN_4458,CUST_1017,17980.31,NetBanking,customer_abandoned,131004.76,4,6,0.23,9,42,inactive,0,0,0
TXN_4459,CUST_2005,596.69,NetBanking,insufficient_funds,94856.98,9,8,0.43,16,63,not_applicable,0,4,0
TXN_4460,CUST_2143,2777.24,Wallet,card_expired,86421.92,14,5,0.79,9,35,active,0,0,0
TXN_4461,CUST_1882,43053.67,UPI,customer_abandoned,2906.95,22,8,0.97,11,88,active,1,4,0
TXN_4462,CUST_1348,49520.85,Wallet,customer_abandoned,51271.27,7,8,0.47,13,87,inactive,0,0,0
TXN_4463,CUST_1778,17852.46,Wallet,card_expired,168614.14,9,6,0.75,13,25,not_applicable,0,1,1
TXN_4464,CUST_1332,30714.38,UPI,bank_declined,93188.06,7,0,0.09,6,11,not_applicable,0,4,1
TXN_4465,CUST_2680,27621.38,Card,card_expired,140395.02,26,0,0.41,2,13,active,1,0,1
TXN_4466,CUST_1820,47134.63,NetBanking,bank_declined,34117.47,16,8,0.29,10,43,not_applicable,1,2,0
TXN_4467,CUST_1760,39631.57,Card,customer_abandoned,13347.01,9,5,0.08,4,72,inactive,0,2,0
TXN_4468,CUST_1153,25757.99,NetBanking,card_expired,81848.69,13,7,0.04,8,44,inactive,0,2,1
TXN_4469,CUST_1149,47648.19,Wallet,authentication_failed,56591.91,28,8,0.73,6,83,not_applicable,1,0,1
TXN_4470,CUST_2344,11950.09,Card,bank_declined,53172.14,11,6,0.49,13,79,inactive,0,1,0
TXN_4471,CUST_2654,14632.34,NetBanking,customer_abandoned,161694.81,28,8,0.48,13,85,inactive,0,3,0
TXN_4472,CUST_2338,9544.75,Card,bank_declined,107168.02,30,6,0.32,1,88,active,0,3,0
TXN_4473,CUST_1264,39063.21,NetBanking,network_error,154013.73,29,4,0.35,20,60,inactive,0,4,0
TXN_4474,CUST_1401,47070.37,Wallet,customer_abandoned,125508.2,29,8,0.15,9,17,inactive,1,0,1
TXN_4475,CUST_1993,5334.73,Wallet,card_expired,174549.97,13,7,0.52,18,77,active,0,0,0
TXN_4476,CUST_1268,2944.63,Wallet,insufficient_funds,76775.96,19,0,0.9,21,79,inactive,0,0,1
TXN_4477,CUST_1384,23784.94,Wallet,card_expired,186300.46,3,2,0.39,3,46,not_applicable,0,4,0
TXN_4478,CUST_1084,28970.15,NetBanking,bank_declined,93124.53,23,6,0.17,5,39,not_applicable,1,3,0
TXN_4479,CUST_2410,30529.6,Card,card_expired,184240.51,1,1,0.11,12,43,inactive,1,1,0
TXN_4480,CUST_2294,18574.45,Card,authentication_failed,161939.7,6,5,0.27,1,66,active,1,1,1
TXN_4481,CUST_2498,2842.4,Card,network_error,188250.37,4,5,0.56,7,86,not_applicable,0,2,1
TXN_4482,CUST_1029,18447.71,Card,insufficient_funds,156616.86,20,7,0.17,10,40,not_applicable,1,0,0
TXN_4483,CUST_2377,19836.3,NetBanking,card_expired,170885.45,1,2,0.75,9,67,inactive,0,2,1
TXN_4484,CUST_1100,28649.67,Wallet,bank_declined,26848.67,11,0,0.84,23,76,active,0,1,1
TXN_4485,CUST_2055,32857.87,UPI,authentication_failed,93772.02,20,7,0.96,0,17,inactive,1,0,1
TXN_4486,CUST_1619,32257.08,Card,insufficient_funds,74988.4,0,0,0.62,14,61,active,0,1,1
TXN_4487,CUST_2387,19772.68,NetBanking,customer_abandoned,62028.12,22,3,0.41,4,62,inactive,0,3,0
TXN_4488,CUST_1893,21463.93,NetBanking,bank_declined,53451.32,8,7,0.76,12,8,inactive,0,3,0
TXN_4489,CUST_1731,3476.99,Wallet,card_expired,74294.98,10,5,0.88,9,71,active,1,3,1
TXN_4490,CUST_2920,16230.01,UPI,card_expired,187698.45,29,6,0.08,13,54,active,1,1,1
TXN_4491,CUST_2188,12360.68,Card,authentication_failed,2809.74,23,2,0.43,19,34,active,1,0,1
TXN_4492,CUST_2704,27000.54,Card,insufficient_funds,159557.8,11,0,0.84,20,12,active,1,1,1
TXN_4493,CUST_2303,21549.3,Card,authentication_failed,30487.37,1,6,0.05,5,60,not_applicable,1,4,0
TXN_4494,CUST_1370,3315.44,NetBanking,network_error,147032.19,15,3,0.54,6,90,not_applicable,0,1,1
TXN_4495,CUST_2234,27022.19,UPI,card_expired,37416.55,14,1,0.44,22,76,active,0,3,1
TXN_4496,CUST_1709,23149.77,Card,authentication_failed,30591.16,22,5,0.72,10,59,not_applicable,0,2,0
TXN_4497,CUST_2642,36953.64,Card,insufficient_funds,96391.11,25,1,0.45,13,86,active,0,0,0
TXN_4498,CUST_2706,35459.32,Wallet,customer_abandoned,7549.25,23,5,0.3,19,11,active,0,2,1
TXN_4499,CUST_2708,1014.48,NetBanking,card_expired,109505.44,12,4,0.73,6,50,inactive,1,2,1
TXN_4500,CUST_1430,38050.56,Card,customer_abandoned,145412.68,24,6,0.69,18,11,inactive,0,1,1
TXN_4501,CUST_2413,32319.96,UPI,customer_abandoned,81081.28,1,7,0.47,20,19,active,1,3,0
TXN_4502,CUST_2470,43827.67,Card,bank_declined,55171.54,5,7,0.34,16,6,not_applicable,1,4,1
TXN_4503,CUST_1654,28967.74,Wallet,insufficient_funds,36613.4,1,3,0.66,6,69,inactive,0,0,1
TXN_4504,CUST_1029,41190.33,UPI,authentication_failed,149402.49,1,0,0.21,21,54,active,0,2,1
TXN_4505,CUST_2053,26336.86,Wallet,customer_abandoned,177968.71,30,7,0.33,14,42,inactive,1,2,0
TXN_4506,CUST_2129,23851.2,Wallet,insufficient_funds,54697.68,15,2,0.72,17,84,inactive,1,0,0
TXN_4507,CUST_1494,34579.61,NetBanking,bank_declined,177499.85,25,6,0.45,20,27,active,0,2,0
TXN_4508,CUST_2679,42167.87,Wallet,bank_declined,142464.25,20,6,0.51,16,36,active,1,2,0
TXN_4509,CUST_2533,35055.3,Wallet,customer_abandoned,51363.8,6,5,0.81,3,59,inactive,1,1,1
TXN_4510,CUST_1642,23315.44,UPI,authentication_failed,140512.37,11,1,0.74,23,63,inactive,1,2,0
TXN_4511,CUST_2441,27401.04,NetBanking,authentication_failed,176447.94,13,5,0.45,13,1,active,0,1,0
TXN_4512,CUST_1916,42243.36,NetBanking,card_expired,135122.27,5,6,0.85,23,34,not_applicable,1,1,0
TXN_4513,CUST_1180,1634.57,UPI,authentication_failed,186940.53,5,2,0.15,4,41,active,1,2,1
TXN_4514,CUST_1723,41178.18,Wallet,authentication_failed,142032.33,20,5,0.13,23,25,inactive,0,1,1
TXN_4515,CUST_1992,44465.42,Wallet,network_error,85680.8,1,4,0.41,2,36,active,1,2,1
TXN_4516,CUST_1438,4205.37,UPI,card_expired,178513.09,19,7,0.87,1,69,active,0,3,1
TXN_4517,CUST_1317,29300.64,Card,authentication_failed,150487.14,17,2,0.2,3,2,not_applicable,0,2,1
TXN_4518,CUST_2307,32521.67,Card,bank_declined,180340.54,28,3,0.83,19,19,active,1,0,0
TXN_4519,CUST_1178,43454.79,NetBanking,authentication_failed,173870.09,12,2,0.06,17,33,active,1,3,1
TXN_4520,CUST_2386,30413.17,NetBanking,card_expired,76708.45,19,0,0.06,17,59,not_applicable,0,2,0
TXN_4521,CUST_2539,16477.27,Wallet,network_error,94087.48,14,0,0.68,1,56,not_applicable,0,2,0
TXN_4522,CUST_1621,41289.3,Wallet,network_error,90668.83,12,6,0.39,19,39,not_applicable,0,3,0
TXN_4523,CUST_2903,18684.09,UPI,customer_abandoned,23098.23,30,4,0.97,6,66,inactive,0,2,1
TXN_4524,CUST_2854,6477.51,UPI,authentication_failed,71208.4,10,5,0.55,18,23,inactive,1,1,0
TXN_4525,CUST_2169,1871.62,Wallet,card_expired,190217.37,12,6,0.28,18,18,active,0,2,0
TXN_4526,CUST_1917,3914.56,Card,network_error,116458.79,7,4,0.14,22,52,not_applicable,0,3,0
TXN_4527,CUST_2968,19043.36,UPI,customer_abandoned,124929.48,21,4,0.11,14,22,active,0,2,1
TXN_4528,CUST_2306,20946.26,NetBanking,network_error,32732.56,13,6,0.51,3,5,inactive,0,2,1
TXN_4529,CUST_2227,2421.27,Wallet,insufficient_funds,104447.24,17,0,0.25,12,65,inactive,0,4,0
TXN_4530,CUST_2666,21253.24,Wallet,customer_abandoned,183113.01,23,8,0.72,22,66,inactive,0,2,0
TXN_4531,CUST_2990,43608.51,NetBanking,authentication_failed,194552.92,28,4,0.76,0,31,not_applicable,1,0,1
TXN_4532,CUST_2065,18334.75,Wallet,authentication_failed,37147.0,22,5,0.69,13,11,active,1,2,1
TXN_4533,CUST_1096,23421.2,Card,customer_abandoned,145012.19,20,3,0.5,3,69,active,0,0,1
TXN_4534,CUST_1809,20574.25,Card,bank_declined,101420.31,15,6,0.37,18,8,active,0,3,1
TXN_4535,CUST_2977,43726.17,Wallet,authentication_failed,176694.18,25,3,0.23,20,78,not_applicable,0,0,1
TXN_4536,CUST_2589,17143.41,Card,card_expired,62552.23,29,0,0.73,2,49,active,0,4,1
TXN_4537,CUST_2565,2743.02,NetBanking,card_expired,75349.94,0,0,0.72,20,19,active,0,2,1
TXN_4538,CUST_1311,31515.0,Card,insufficient_funds,132363.77,29,3,0.73,7,50,not_applicable,0,0,0
TXN_4539,CUST_1596,21684.97,UPI,authentication_failed,34119.98,17,2,0.32,2,21,inactive,0,1,0
TXN_4540,CUST_1500,35723.18,UPI,authentication_failed,3611.3,19,6,0.32,15,23,active,0,1,1
TXN_4541,CUST_2274,33575.8,NetBanking,authentication_failed,146616.25,0,3,0.81,3,84,inactive,1,2,1
TXN_4542,CUST_1816,34140.94,UPI,insufficient_funds,88492.64,22,0,0.98,22,13,not_applicable,0,3,1
TXN_4543,CUST_1770,10218.18,NetBanking,card_expired,59269.76,26,2,0.69,9,39,not_applicable,0,2,0
TXN_4544,CUST_1447,9018.13,Wallet,insufficient_funds,17386.95,11,1,0.88,10,36,not_applicable,1,2,0
TXN_4545,CUST_1891,13891.33,UPI,insufficient_funds,76079.86,14,0,0.66,22,88,not_applicable,1,0,1
TXN_4546,CUST_1273,43870.22,Wallet,card_expired,22408.16,17,2,0.04,1,32,active,0,4,0
TXN_4547,CUST_1486,14375.78,UPI,authentication_failed,23472.39,29,3,0.07,9,80,not_applicable,0,1,1
TXN_4548,CUST_2714,8297.4,Card,card_expired,182870.52,3,6,0.37,21,87,active,0,2,1
TXN_4549,CUST_2763,11347.57,Card,card_expired,48824.23,8,1,0.57,17,29,active,1,1,1
TXN_4550,CUST_2456,38459.59,Wallet,network_error,151804.85,5,5,0.67,4,83,active,0,0,1
TXN_4551,CUST_1451,44542.96,UPI,insufficient_funds,124893.12,13,7,0.99,18,44,not_applicable,1,1,0
TXN_4552,CUST_2083,2311.06,Card,card_expired,64798.19,28,6,0.57,15,86,active,0,0,1
TXN_4553,CUST_1821,27561.79,Wallet,authentication_failed,157439.95,3,1,0.28,13,59,not_applicable,1,1,0
TXN_4554,CUST_2951,2790.44,UPI,card_expired,115089.44,10,1,0.69,10,24,not_applicable,1,2,1
TXN_4555,CUST_2544,30717.85,Card,network_error,11379.29,14,3,0.1,0,21,active,0,4,0
TXN_4556,CUST_2174,18466.68,NetBanking,insufficient_funds,134595.47,15,5,0.83,6,82,active,1,0,0
TXN_4557,CUST_1739,8691.17,Card,insufficient_funds,97770.83,19,8,0.73,8,9,active,1,0,0
TXN_4558,CUST_1916,39255.33,NetBanking,bank_declined,46405.3,0,8,0.19,8,64,inactive,0,4,0
TXN_4559,CUST_1596,37080.18,Wallet,network_error,64508.76,14,0,0.1,7,63,not_applicable,1,3,0
TXN_4560,CUST_1925,15054.92,Wallet,insufficient_funds,34106.18,23,0,0.15,17,83,not_applicable,0,0,1
TXN_4561,CUST_2332,29674.64,Wallet,network_error,72322.05,8,4,0.02,1,43,not_applicable,0,2,1
TXN_4562,CUST_1671,14596.11,UPI,insufficient_funds,132281.19,15,2,0.1,14,21,inactive,1,1,1
TXN_4563,CUST_2904,6082.3,Card,authentication_failed,43111.45,5,0,0.17,3,88,not_applicable,0,1,0
TXN_4564,CUST_1022,33599.36,NetBanking,insufficient_funds,93217.31,2,2,0.83,2,24,inactive,0,3,0
TXN_4565,CUST_2833,7322.17,Card,network_error,61985.09,17,0,0.77,2,79,not_applicable,0,2,1
TXN_4566,CUST_1060,20480.09,Card,bank_declined,61019.11,1,6,0.08,10,8,active,1,2,1
TXN_4567,CUST_2752,27472.1,Wallet,insufficient_funds,157778.8,23,1,0.66,14,6,not_applicable,1,2,1
TXN_4568,CUST_2107,4574.95,NetBanking,network_error,128903.98,18,6,0.16,16,71,inactive,0,0,1
TXN_4569,CUST_1334,31492.75,NetBanking,insufficient_funds,156663.57,14,0,0.69,9,81,inactive,0,1,0
TXN_4570,CUST_2110,7537.21,UPI,authentication_failed,69879.58,1,1,0.04,3,35,inactive,1,3,0
TXN_4571,CUST_2629,47634.04,Wallet,network_error,53557.97,14,6,0.09,2,74,inactive,0,2,1
TXN_4572,CUST_2156,42849.24,Wallet,customer_abandoned,110842.86,0,1,0.05,15,4,not_applicable,0,0,1
TXN_4573,CUST_1921,41449.63,Wallet,bank_declined,27187.22,10,1,0.92,15,59,active,0,1,1
TXN_4574,CUST_2362,18657.71,Card,authentication_failed,92749.61,0,4,0.83,22,44,active,1,3,1
TXN_4575,CUST_2033,3056.5,Card,network_error,191563.27,14,2,0.15,10,24,not_applicable,0,0,1
TXN_4576,CUST_2264,31843.21,NetBanking,customer_abandoned,38318.08,18,2,0.17,17,34,not_applicable,1,1,0
TXN_4577,CUST_1738,21042.78,Wallet,card_expired,131260.73,14,2,0.5,19,77,active,0,2,0
TXN_4578,CUST_2434,24014.19,Wallet,customer_abandoned,58188.6,20,0,0.36,5,89,inactive,0,4,1
TXN_4579,CUST_1497,23454.93,Wallet,customer_abandoned,43476.42,13,3,0.93,22,77,not_applicable,1,3,1
TXN_4580,CUST_1586,2877.74,NetBanking,bank_declined,199789.65,4,7,0.69,7,74,not_applicable,0,2,0
TXN_4581,CUST_2480,11934.67,Wallet,customer_abandoned,138796.65,11,2,0.78,22,30,not_applicable,0,4,0
TXN_4582,CUST_2501,12922.75,Wallet,customer_abandoned,62117.02,14,6,0.6,5,19,inactive,0,2,0
TXN_4583,CUST_2993,5301.74,Card,card_expired,136093.95,27,4,0.78,0,49,not_applicable,0,0,1
TXN_4584,CUST_2745,18255.25,UPI,network_error,86976.5,13,3,0.39,7,34,active,0,2,0
TXN_4585,CUST_2415,38427.69,Card,insufficient_funds,42409.36,11,6,0.38,22,25,inactive,1,1,1
TXN_4586,CUST_2991,30687.99,Wallet,card_expired,94168.6,12,2,0.81,16,71,inactive,0,1,0
TXN_4587,CUST_1399,25307.38,NetBanking,network_error,171031.45,1,4,0.75,8,34,inactive,1,0,0
TXN_4588,CUST_2515,47824.4,NetBanking,card_expired,54026.92,8,4,0.27,4,10,active,0,3,1
TXN_4589,CUST_1695,38634.1,NetBanking,authentication_failed,185382.56,8,4,0.06,18,42,inactive,1,1,0
TXN_4590,CUST_2567,7316.95,UPI,customer_abandoned,101275.54,17,8,0.16,22,38,active,1,3,0
TXN_4591,CUST_1486,707.2,UPI,bank_declined,126417.52,2,2,0.36,19,14,active,1,2,1
TXN_4592,CUST_2540,16209.61,Wallet,customer_abandoned,34619.87,19,2,0.94,8,84,inactive,1,1,1
TXN_4593,CUST_2201,16764.28,Wallet,card_expired,168131.74,8,7,0.65,23,26,inactive,0,4,0
TXN_4594,CUST_2266,31836.49,Wallet,bank_declined,189293.06,24,1,0.21,11,30,active,0,3,1
TXN_4595,CUST_1647,41564.71,UPI,bank_declined,118205.55,11,1,0.66,16,28,inactive,1,4,1
TXN_4596,CUST_1363,3013.97,Card,insufficient_funds,44385.28,10,7,0.96,17,21,inactive,1,1,1
TXN_4597,CUST_1156,18979.84,UPI,customer_abandoned,152645.65,16,1,0.52,4,32,inactive,1,1,1
TXN_4598,CUST_2521,36838.26,Wallet,authentication_failed,146711.29,20,6,0.17,5,39,active,0,0,1
TXN_4599,CUST_2886,11273.02,NetBanking,customer_abandoned,92092.12,13,0,0.11,13,53,not_applicable,1,0,0
TXN_4600,CUST_2485,18835.01,UPI,network_error,71281.52,25,6,0.83,7,57,inactive,0,1,1
TXN_4601,CUST_2636,39917.54,UPI,authentication_failed,114718.26,29,7,0.99,19,89,not_applicable,0,3,0
TXN_4602,CUST_1692,2863.42,UPI,network_error,11078.42,2,4,0.88,14,10,inactive,0,0,0
TXN_4603,CUST_1220,17359.91,Card,bank_declined,123988.46,0,2,0.49,23,24,active,1,0,0
TXN_4604,CUST_1003,47503.05,NetBanking,insufficient_funds,196783.96,5,7,0.87,5,71,not_applicable,1,4,1
TXN_4605,CUST_2970,10942.21,Card,customer_abandoned,166370.35,4,1,0.71,5,7,not_applicable,1,0,0
TXN_4606,CUST_1541,28605.97,NetBanking,card_expired,17948.27,11,0,0.6,14,79,inactive,1,4,1
TXN_4607,CUST_2238,11094.02,Wallet,authentication_failed,79428.56,28,4,0.6,5,4,active,0,2,1
TXN_4608,CUST_1173,18809.89,NetBanking,bank_declined,27484.24,4,4,0.94,12,1,not_applicable,1,1,0
TXN_4609,CUST_2724,162.05,Wallet,card_expired,153357.04,7,8,0.74,13,8,not_applicable,1,4,0
TXN_4610,CUST_1754,18543.25,Card,authentication_failed,121742.79,22,5,0.45,23,76,not_applicable,1,3,0
TXN_4611,CUST_2997,21330.37,NetBanking,customer_abandoned,31618.73,15,6,0.98,6,62,not_applicable,0,4,0
TXN_4612,CUST_1470,35912.85,UPI,bank_declined,29488.11,10,7,0.33,15,73,inactive,0,3,0
TXN_4613,CUST_1908,9692.38,Wallet,insufficient_funds,90541.96,15,4,0.16,23,80,active,0,2,1
TXN_4614,CUST_2201,33219.29,Card,authentication_failed,13424.42,8,8,0.87,3,40,active,1,1,0
TXN_4615,CUST_2166,11345.59,UPI,card_expired,132608.62,10,6,0.47,23,3,active,1,4,0
TXN_4616,CUST_2295,6494.93,Wallet,authentication_failed,161341.43,20,6,0.62,13,1,not_applicable,1,1,0
TXN_4617,CUST_1731,18762.57,NetBanking,customer_abandoned,162271.58,14,6,0.57,0,62,inactive,0,1,0
TXN_4618,CUST_1178,18701.57,UPI,insufficient_funds,49296.19,16,4,0.52,4,49,active,0,3,0
TXN_4619,CUST_1636,21869.73,NetBanking,insufficient_funds,87235.06,16,0,0.91,4,35,inactive,1,0,1
TXN_4620,CUST_2027,28352.94,NetBanking,authentication_failed,53120.07,20,3,0.61,10,51,inactive,0,2,1
TXN_4621,CUST_1322,19902.89,NetBanking,customer_abandoned,198148.42,7,7,0.88,14,75,inactive,0,3,0
TXN_4622,CUST_2480,26913.54,Wallet,customer_abandoned,92949.9,29,5,0.18,10,58,active,1,2,0
TXN_4623,CUST_2147,38720.64,NetBanking,customer_abandoned,91296.04,29,2,0.88,10,9,active,0,2,1
TXN_4624,CUST_2921,25466.52,NetBanking,network_error,129746.17,14,0,0.52,2,84,inactive,1,1,0
TXN_4625,CUST_2745,49479.21,Card,network_error,24051.1,18,2,0.13,19,35,not_applicable,1,2,1
TXN_4626,CUST_2796,34090.74,Card,card_expired,75162.54,25,6,0.73,15,32,not_applicable,0,1,1
TXN_4627,CUST_1123,31417.58,Card,customer_abandoned,154201.74,16,5,0.55,8,4,inactive,0,0,0
TXN_4628,CUST_2147,4502.89,NetBanking,insufficient_funds,82745.57,10,1,0.55,4,36,active,1,4,1
TXN_4629,CUST_2515,45049.02,NetBanking,network_error,181399.6,28,5,0.82,7,88,not_applicable,1,0,1
TXN_4630,CUST_2448,35893.23,Card,customer_abandoned,79662.4,30,7,0.23,12,90,active,1,1,0
TXN_4631,CUST_2259,3641.14,NetBanking,network_error,67023.72,2,4,0.46,4,55,not_applicable,0,0,0
TXN_4632,CUST_1555,15739.19,UPI,authentication_failed,180588.25,11,2,0.23,0,50,active,0,2,1
TXN_4633,CUST_2812,25997.87,Wallet,insufficient_funds,134829.76,2,8,0.04,19,63,not_applicable,1,1,0
TXN_4634,CUST_1919,22838.61,Card,authentication_failed,66869.86,5,6,0.71,11,77,active,0,4,0
TXN_4635,CUST_1084,8101.92,NetBanking,insufficient_funds,178998.61,22,1,0.29,15,10,inactive,0,1,0
TXN_4636,CUST_1414,39017.8,Card,insufficient_funds,192668.38,16,5,0.5,9,36,active,1,1,0
TXN_4637,CUST_1859,16810.33,Wallet,insufficient_funds,135957.68,21,2,0.46,21,2,not_applicable,0,0,1
TXN_4638,CUST_1455,42787.83,Wallet,authentication_failed,10983.6,17,0,0.88,23,20,not_applicable,0,0,0
TXN_4639,CUST_2188,25367.68,Card,network_error,98550.37,15,6,0.36,15,58,inactive,1,1,0
TXN_4640,CUST_2747,5647.35,Wallet,bank_declined,118452.83,24,7,0.68,12,39,inactive,1,2,1
TXN_4641,CUST_1677,39032.15,UPI,card_expired,129125.59,8,8,0.12,3,78,inactive,1,1,0
TXN_4642,CUST_1733,7028.2,UPI,insufficient_funds,176361.33,28,0,0.75,4,48,not_applicable,0,4,0
TXN_4643,CUST_1645,32647.6,NetBanking,card_expired,101901.66,7,0,0.15,17,79,not_applicable,0,1,0
TXN_4644,CUST_2415,6932.1,Card,card_expired,145257.72,20,1,0.16,6,46,not_applicable,0,2,0
TXN_4645,CUST_2994,34643.54,NetBanking,bank_declined,92401.59,23,0,0.14,14,2,active,1,2,1
TXN_4646,CUST_1035,16072.65,Wallet,card_expired,140376.64,25,6,0.11,0,49,inactive,1,0,1
TXN_4647,CUST_1655,38074.26,UPI,customer_abandoned,38075.08,26,4,0.72,9,64,inactive,1,1,1
TXN_4648,CUST_1219,37431.23,Wallet,bank_declined,38596.78,17,3,0.16,23,32,not_applicable,0,3,0
TXN_4649,CUST_2427,18357.0,Wallet,card_expired,158939.33,1,2,0.74,18,36,active,1,4,1
TXN_4650,CUST_1670,3025.61,Wallet,card_expired,3299.7,11,2,0.7,21,4,active,0,2,1
TXN_4651,CUST_2038,16770.54,Card,network_error,109813.6,14,1,0.1,5,47,not_applicable,0,4,0
TXN_4652,CUST_1541,16324.86,UPI,authentication_failed,126910.31,21,4,0.83,19,45,active,1,2,1
TXN_4653,CUST_2279,46550.57,UPI,customer_abandoned,106606.94,22,4,0.92,10,50,not_applicable,1,2,1
TXN_4654,CUST_1885,30267.68,NetBanking,bank_declined,81373.54,4,3,0.77,18,0,active,1,0,1
TXN_4655,CUST_2983,24776.32,NetBanking,card_expired,182684.1,9,2,0.38,23,67,inactive,1,4,0
TXN_4656,CUST_1748,30444.25,NetBanking,bank_declined,125181.66,15,0,0.44,2,64,not_applicable,1,3,0
TXN_4657,CUST_2226,47981.72,NetBanking,insufficient_funds,146804.45,3,4,0.11,12,57,active,0,3,0
TXN_4658,CUST_2003,48781.27,Card,customer_abandoned,145566.65,30,5,0.92,1,16,not_applicable,0,0,1
TXN_4659,CUST_2633,37119.16,NetBanking,customer_abandoned,143086.54,2,7,0.29,15,4,not_applicable,1,1,0
TXN_4660,CUST_1552,31408.01,Wallet,insufficient_funds,96745.23,21,3,0.83,3,52,active,0,2,1
TXN_4661,CUST_1025,42544.97,Wallet,authentication_failed,160881.29,19,2,0.49,21,11,inactive,1,2,0
TXN_4662,CUST_1985,41585.68,NetBanking,card_expired,98550.09,15,5,0.25,9,82,active,0,1,1
TXN_4663,CUST_2557,7178.31,Wallet,network_error,138634.27,21,8,0.34,10,11,inactive,0,3,0
TXN_4664,CUST_2858,47829.79,Wallet,authentication_failed,155599.32,29,8,0.79,2,44,inactive,1,0,1
TXN_4665,CUST_2418,41974.72,NetBanking,bank_declined,152073.33,26,6,0.6,21,53,active,1,3,1
TXN_4666,CUST_2146,9660.59,NetBanking,insufficient_funds,188732.56,18,3,0.4,13,30,inactive,1,3,0
TXN_4667,CUST_2309,6224.69,UPI,bank_declined,108481.38,18,5,0.61,10,15,not_applicable,1,0,1
TXN_4668,CUST_2768,48762.1,UPI,card_expired,193313.06,6,5,0.35,13,24,active,0,2,1
TXN_4669,CUST_2856,22828.36,NetBanking,insufficient_funds,170515.42,16,2,0.22,11,50,not_applicable,1,0,1
TXN_4670,CUST_2215,48304.0,Card,insufficient_funds,189459.25,30,2,0.68,20,90,inactive,1,2,0
TXN_4671,CUST_2142,8903.69,Wallet,authentication_failed,144610.05,15,8,0.62,9,67,inactive,1,1,0
TXN_4672,CUST_1174,5746.63,Wallet,card_expired,22580.28,1,5,0.72,5,63,not_applicable,0,2,0
TXN_4673,CUST_2451,23439.84,Card,network_error,72039.38,18,2,0.55,5,44,not_applicable,0,3,0
TXN_4674,CUST_1512,34267.65,Card,card_expired,103588.46,0,1,0.46,4,61,inactive,1,4,0
TXN_4675,CUST_2877,43109.31,UPI,insufficient_funds,66839.51,15,6,0.26,6,13,not_applicable,0,4,1
TXN_4676,CUST_2690,18052.2,Wallet,card_expired,169552.72,14,0,0.33,16,46,not_applicable,1,1,0
TXN_4677,CUST_2663,2350.94,Wallet,insufficient_funds,77727.01,13,2,0.34,5,24,active,1,1,0
TXN_4678,CUST_1713,48356.06,Wallet,network_error,92715.37,6,5,0.82,15,58,inactive,1,4,1
TXN_4679,CUST_2497,48372.56,NetBanking,card_expired,162410.59,24,8,0.08,9,8,active,1,0,1
TXN_4680,CUST_2716,26821.44,UPI,card_expired,4270.78,27,2,0.25,15,26,active,0,1,0
TXN_4681,CUST_1631,46310.46,Card,customer_abandoned,159971.24,14,4,0.98,22,48,active,1,1,0
TXN_4682,CUST_2399,609.19,Card,bank_declined,58279.03,26,6,0.03,2,14,not_applicable,0,0,0
TXN_4683,CUST_2977,11020.16,Card,authentication_failed,101208.15,0,6,0.85,21,90,not_applicable,1,4,1
TXN_4684,CUST_2364,30848.47,Wallet,card_expired,185707.01,21,1,0.5,17,42,active,0,0,0
TXN_4685,CUST_1192,22757.86,Card,authentication_failed,56167.78,24,1,0.92,14,62,not_applicable,0,1,1
TXN_4686,CUST_2305,25219.87,Wallet,network_error,66443.27,12,6,0.66,7,50,not_applicable,1,3,1
TXN_4687,CUST_1358,1373.13,UPI,customer_abandoned,180069.75,7,2,0.0,13,41,not_applicable,1,2,0
TXN_4688,CUST_1020,8513.48,Card,card_expired,151711.01,21,7,0.05,19,6,not_applicable,0,4,0
TXN_4689,CUST_1569,14816.81,UPI,card_expired,27600.38,15,5,0.77,6,44,not_applicable,0,0,1
TXN_4690,CUST_2351,11261.39,Card,card_expired,55740.28,22,4,0.59,23,43,active,1,2,0
TXN_4691,CUST_1849,978.37,Wallet,insufficient_funds,49132.06,18,5,0.43,1,31,active,1,3,0
TXN_4692,CUST_2026,44220.12,Wallet,authentication_failed,157754.04,1,7,0.63,2,16,not_applicable,1,2,0
TXN_4693,CUST_1310,35063.55,NetBanking,authentication_failed,168883.96,9,8,0.59,19,9,not_applicable,1,1,0
TXN_4694,CUST_2637,37480.34,Card,authentication_failed,114775.72,16,2,0.31,0,9,inactive,0,2,1
