transaction_id,amount,recovery_probability,expected_recovery,priority,strategy,reason
TXN_7377,24302.53,0.5483196184111293,13325.553976025021,HIGH,RETRY_LATER,Moderate recovery probability
TXN_271,39338.62,0.3387290723859644,13325.134261543948,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4771,25369.2,0.5251949515442175,13323.775764715563,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6052,23668.85,0.562518146034589,13314.157620770782,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7746,36525.23,0.3644696497309454,13312.337784442221,HIGH,ESCALATE,Transaction requires manual review
TXN_8905,15493.74,0.8592001084494874,13312.22308828816,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7356,33008.92,0.40316288176736526,13307.971311228417,HIGH,ESCALATE,Maximum retry threshold reached
TXN_9624,35244.24,0.3774461244096081,13302.801795762087,HIGH,ESCALATE,Transaction requires manual review
TXN_3901,17131.33,0.7765106077262403,13302.659469458773,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4707,33898.35,0.39230823295261674,13298.601788509335,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_9668,39038.89,0.34063301330142315,13297.934736642796,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7267,19720.25,0.6742652154848551,13296.678615665212,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_91,19469.68,0.6828651936228645,13295.166802975213,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_1282,45648.76,0.29115929575604327,13291.060813736638,HIGH,NO_ACTION,Low probability of successful recovery
TXN_7995,23661.78,0.5615349527456632,13286.916514178278,HIGH,RETRY_LATER,Moderate recovery probability
TXN_2886,41654.66,0.3189261386399648,13284.759870160597,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8217,21080.73,0.6301401385852512,13283.814123678263,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_199,25343.85,0.5240693228473594,13281.93430784505,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5892,17197.51,0.7722648859130653,13281.033098138798,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5228,21737.64,0.6109669266716633,13280.979103895015,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8066,24840.26,0.5345673111743854,13278.790997072638,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8041,22952.37,0.5781864472264747,13270.749265727522,HIGH,RETRY_LATER,Moderate recovery probability
TXN_6569,17177.09,0.7723616793662821,13266.92607902577,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1818,24294.45,0.545974134440495,13264.141310457884,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5504,28708.96,0.4618272418653707,13258.579813623253,HIGH,ESCALATE,Transaction requires manual review
TXN_4723,47030.34,0.28185309162812683,13255.646729321958,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7662,32364.26,0.4095714297941878,13255.476242430841,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3360,16818.95,0.7876154870708387,13246.865496270084,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4729,49993.58,0.2649166766817237,13244.13306902189,HIGH,NO_ACTION,Low probability of successful recovery
TXN_7394,28490.24,0.46479230522688303,13242.044326067153,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6993,32755.55,0.40423960809015946,13241.090694777622,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_5777,19847.96,0.6671258028324705,13241.08624958676,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5027,31355.62,0.42214782230491743,13236.706700020515,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2163,35958.33,0.36807327008616314,13235.300109937383,HIGH,ESCALATE,Maximum retry threshold reached
TXN_3689,26387.47,0.5014542282638084,13232.108404684395,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4799,27110.94,0.48789621340150574,13227.324967755418,HIGH,ESCALATE,Transaction requires manual review
TXN_7000,40530.95,0.3262915758175718,13224.90754488321,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5013,25851.48,0.5113995184197381,13220.43442243749,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4436,20604.01,0.6416064915984245,13219.666568958854,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5698,34318.61,0.38502442931769304,13213.503230226474,HIGH,ESCALATE,Transaction requires manual review
TXN_5130,15697.75,0.8417273151514324,13213.224961418398,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8324,45981.51,0.28727236747321344,13209.21723769324,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6512,19357.83,0.6823677541761978,13209.158982824627,HIGH,RETRY_LATER,Moderate recovery probability
TXN_426,48294.53,0.2735080068702375,13208.940643034892,HIGH,NO_ACTION,Low probability of successful recovery
TXN_7594,43390.73,0.30439958030598524,13208.120001170324,HIGH,ESCALATE,Maximum retry threshold reached
TXN_202,21264.12,0.6210697089319451,13206.500819093952,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6253,16959.07,0.7786913082590771,13205.880405157266,HIGH,RETRY_PAYMENT,High recovery probability
TXN_9081,41738.54,0.31615470669694035,13195.835871658513,HIGH,ESCALATE,Transaction requires manual review
TXN_2874,20843.61,0.6329813902192599,13193.617234988069,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3792,14999.58,0.8788921371289841,13183.012922237167,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4104,35436.77,0.37192073087079436,13179.669398100239,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4566,20480.09,0.6434748432033782,13178.422701541074,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8383,16089.31,0.8185110698055754,13169.278340533543,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6760,22189.63,0.5934432427378413,13168.285982352887,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7977,17324.04,0.7598532961124919,13163.728895984654,HIGH,RETRY_PAYMENT,High recovery probability
TXN_4,41638.89,0.3161372924381899,13163.60594473162,HIGH,ESCALATE,Transaction requires manual review
TXN_9109,20792.48,0.6329935802707658,13161.506357908293,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5052,43398.68,0.3032256167115825,13159.591507468622,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5861,48547.47,0.27106258173630143,13159.402554965642,HIGH,NO_ACTION,Low probability of successful recovery
TXN_6526,16399.03,0.8021429407863429,13154.366150243459,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5188,20225.16,0.6501777999373094,13149.950032180073,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_108,17610.66,0.7466940951017896,13149.775832845282,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3527,39170.93,0.33568410187263503,13149.058456565856,HIGH,ESCALATE,Maximum retry threshold reached
TXN_3200,41207.5,0.31904068504821537,13146.869029124335,HIGH,ESCALATE,Transaction requires manual review
TXN_7082,49399.76,0.26610283958801006,13145.416410966196,HIGH,NO_ACTION,Low probability of successful recovery
TXN_6667,21005.75,0.6256827503275617,13142.935432693179,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5017,46002.72,0.2855668186815971,13136.85040110028,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6424,48242.71,0.2719429531331446,13119.265024545886,HIGH,NO_ACTION,Low probability of successful recovery
TXN_3223,47687.46,0.2751066677355138,13119.138213370605,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5688,19975.67,0.6566983845116597,13117.990218538025,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8207,40202.58,0.32617974326522015,13113.267222999475,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8956,23611.66,0.5550314434402744,13105.21373182099,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_785,37169.79,0.3525507955551121,13104.23903511645,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3563,21325.23,0.6144847139495844,13104.027856459095,HIGH,RETRY_LATER,Moderate recovery probability
TXN_8880,27378.75,0.47849133579096853,13100.49465978698,HIGH,ESCALATE,Transaction requires manual review
TXN_6847,46115.59,0.2838967314142883,13092.065268241438,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5509,34095.8,0.3839237439679622,13090.187189582846,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8188,18444.09,0.7093425128836123,13083.177148451505,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8811,30901.97,0.42330048421777605,13080.81886428319,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2128,45805.56,0.28550766301046465,13077.83838848562,HIGH,NO_ACTION,Low probability of successful recovery
TXN_8115,39071.01,0.3347158219269028,13077.68522566424,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7129,47536.33,0.27505805789829013,13075.250609412227,HIGH,ESCALATE,Maximum retry threshold reached
TXN_1806,47309.17,0.27634286290091065,13073.551479265874,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8054,25548.59,0.5116329625236598,13071.500790002348,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6665,35269.64,0.3704889891473668,13067.013271191532,HIGH,ESCALATE,Transaction requires manual review
TXN_1619,32411.24,0.40310582914304405,13065.159773754196,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_3013,40442.17,0.3230553617725652,13065.059860217583,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9039,21216.32,0.6157920548020743,13064.841288138345,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4000,28676.26,0.4555943384888467,13064.741705034174,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4210,29664.48,0.4398741571350663,13048.638136850032,HIGH,ESCALATE,Transaction requires manual review
TXN_3118,27611.39,0.47237649667597487,13042.971676554045,HIGH,ESCALATE,Transaction requires manual review
TXN_3723,47337.27,0.2754996433001443,13041.400999802621,HIGH,NO_ACTION,Low probability of successful recovery
TXN_6451,40288.01,0.3236809651653364,13040.461961390725,HIGH,ESCALATE,Transaction requires manual review
TXN_1931,27747.51,0.4698072308373223,13035.980835730908,HIGH,ESCALATE,Transaction requires manual review
TXN_232,21318.15,0.6110844832450735,13027.190676490964,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5235,18038.22,0.7221830477680029,13026.896695909747,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1532,40133.46,0.32451004232025726,13023.710803058351,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2937,40721.19,0.3197699132518818,13021.411393813398,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3642,22615.64,0.5755006827349635,13015.316260488149,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6726,37391.5,0.3480024530385839,13012.33372279221,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2103,25535.19,0.5095605312933005,13011.724983075374,HIGH,RETRY_LATER,Moderate recovery probability
TXN_6474,26618.7,0.48845706762169117,13002.092145901512,HIGH,ESCALATE,Transaction requires manual review
TXN_4423,35157.15,0.36947155549710536,12989.56689734506,HIGH,ESCALATE,Transaction requires manual review
TXN_7721,24700.99,0.5258309502605178,12988.54504407555,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_538,24761.2,0.5245352705205439,12988.122740413293,HIGH,ESCALATE,Maximum retry threshold reached
TXN_1335,16810.43,0.772395990263748,12984.308726609417,HIGH,RETRY_PAYMENT,High recovery probability
TXN_1260,30897.99,0.4201923795286903,12983.099940753678,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_9026,15567.25,0.8333303003587845,12972.661118260288,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_4834,29594.43,0.4380609368482357,12964.163731289533,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7445,16606.31,0.7802313167993313,12956.763118477906,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_406,23313.76,0.5555380917595207,12951.681742139443,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5113,25490.19,0.5080367572239151,12949.953468621467,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7217,27429.43,0.47194333241648473,12945.136600484699,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6047,18952.67,0.6825546162095725,12936.232397996677,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6976,22796.6,0.5673734800927576,12934.186276282557,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_507,20997.79,0.6155824692911942,12925.871417857945,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6206,17745.54,0.7282632415175883,12923.424482880024,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_2441,46270.71,0.27926120789508924,12921.614364763383,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4699,36845.85,0.35059754492718126,12918.064550755182,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7102,21281.38,0.6068196356691815,12913.959258137407,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6130,24236.81,0.5326029560781645,12908.59665190482,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4719,34979.17,0.36892325885456784,12904.629388427933,HIGH,ESCALATE,Transaction requires manual review
TXN_6470,38493.33,0.3351400740565908,12900.657466884788,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_7144,31171.31,0.4137490560486863,12897.100088300976,HIGH,ESCALATE,Transaction requires manual review
TXN_8065,36961.68,0.34882234431399445,12893.059867383683,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_8810,37814.56,0.340911495755667,12891.418210942413,HIGH,ESCALATE,Transaction requires manual review
TXN_4314,21388.61,0.602701223171193,12890.94140893161,HIGH,RETRY_LATER,Moderate recovery probability
TXN_731,16332.23,0.7890816398471585,12887.462830760956,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_4712,32382.28,0.3977511376888664,12880.088710959424,HIGH,ESCALATE,Transaction requires manual review
TXN_968,32942.18,0.3908811454957858,12876.477053528364,HIGH,ESCALATE,Transaction requires manual review
TXN_5901,27098.46,0.47516404723202904,12876.21392735525,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5516,23050.62,0.5585852563019369,12875.736480618552,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4468,25757.99,0.4997777609888447,12873.270569773053,HIGH,ESCALATE,Transaction requires manual review
TXN_5451,29959.11,0.4296852880534025,12872.988810173572,HIGH,ESCALATE,Transaction requires manual review
TXN_3813,39981.43,0.3219192499501971,12870.791957536308,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4652,16324.86,0.7882540220697375,12868.136554725375,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8372,15976.78,0.80537078499733,12867.231850329641,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_1256,33379.68,0.3854120419273044,12864.930627680003,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3250,34676.17,0.3709808804561122,12864.196077445824,HIGH,ESCALATE,Transaction requires manual review
TXN_3986,21858.86,0.5883907656546014,12861.55137173674,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4643,32647.6,0.39380411139708826,12856.759107247579,HIGH,ESCALATE,Transaction requires manual review
TXN_6092,32046.94,0.40099175833885636,12850.55881997983,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6538,16188.87,0.7937601160739226,12850.079330305643,HIGH,RETRY_PAYMENT,High recovery probability
TXN_3928,29494.1,0.43567888718028575,12849.956666384065,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9452,21003.81,0.6115258301570744,12844.372346711461,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_4359,30032.08,0.42762663117452926,12842.517197563957,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_6278,45782.38,0.28051125479812344,12842.47286144451,HIGH,NO_ACTION,Low probability of successful recovery
TXN_1140,33185.06,0.3868692534864559,12838.279389103247,HIGH,ESCALATE,Transaction requires manual review
TXN_9593,39756.52,0.3229080333233111,12837.699684978883,HIGH,ESCALATE,Transaction requires manual review
TXN_5524,21299.48,0.6026104909421002,12835.290099611444,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5725,34230.54,0.37491797273447375,12833.644662406314,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5951,15470.47,0.8291343975629977,12827.098823466427,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_4630,35893.23,0.35729810176331145,12824.582945153945,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3992,33410.66,0.38382490286859416,12823.843329275625,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_5789,26647.16,0.481160756449752,12821.567662837573,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8678,24506.22,0.5231473727319594,12820.364608591399,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1448,49967.58,0.2565608489667223,12819.724745612615,HIGH,NO_ACTION,Low probability of successful recovery
TXN_2707,34903.32,0.36721807374659776,12817.129937761101,HIGH,ESCALATE,Transaction requires manual review
TXN_6592,16597.59,0.7721523073694526,12815.867415272152,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6593,15802.12,0.8109837592524407,12815.262681758179,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_3753,25247.89,0.5074016796031686,12810.821792436045,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2197,28365.54,0.4516011044911082,12809.90919348671,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1491,20077.8,0.637138451856287,12792.33840868016,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2634,47660.24,0.26830211732858705,12787.343304388618,HIGH,NO_ACTION,Low probability of successful recovery
TXN_1792,35584.98,0.35922985092493503,12783.187060566795,HIGH,ESCALATE,Transaction requires manual review
TXN_2755,33553.73,0.38094804695754264,12782.227911640708,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6969,18459.32,0.6923509913753264,12780.32850211439,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4034,45388.03,0.28156280490971675,12779.58103612637,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5388,27236.39,0.46893912145334044,12772.208798160547,HIGH,ESCALATE,Transaction requires manual review
TXN_9633,17566.79,0.7267570025759337,12766.787645280887,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2368,25657.28,0.4975645810485152,12766.153774044447,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6618,14825.96,0.8608672155375943,12763.182902871751,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5421,35296.23,0.36159353946372386,12762.888735425675,HIGH,ESCALATE,Transaction requires manual review
TXN_8425,31965.47,0.39923226772366394,12761.647076952748,HIGH,ESCALATE,Transaction requires manual review
TXN_2623,31418.23,0.4061485083250945,12760.467248714735,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9214,19659.14,0.648966882303397,12758.130794566005,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_555,41486.79,0.3074526422000667,12755.223201899305,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6942,38549.57,0.3308345706909126,12753.530441269284,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6876,48602.19,0.2623256406082306,12749.60062671294,HIGH,NO_ACTION,Low probability of successful recovery
TXN_8362,28262.34,0.451016088698392,12746.770044264113,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4847,43444.5,0.2933766663585625,12745.60258161457,HIGH,NO_ACTION,Low probability of successful recovery
TXN_378,30434.46,0.41877829980803066,12745.291414375517,HIGH,ESCALATE,Transaction requires manual review
TXN_7183,17725.04,0.7189588004185624,12743.573495771036,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8759,28111.62,0.45323705216382065,12741.227780349504,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3333,16376.63,0.7779023685479356,12739.419265833178,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7648,40591.12,0.31369539549385544,12733.247441938547,HIGH,ESCALATE,Transaction requires manual review
TXN_3544,33680.22,0.377999578894341,12731.108977068761,HIGH,ESCALATE,Maximum retry threshold reached
TXN_744,39331.66,0.32354987676838826,12725.753746096147,HIGH,ESCALATE,Maximum retry threshold reached
TXN_3054,49580.73,0.25665834497419016,12725.30810441218,HIGH,NO_ACTION,Low probability of successful recovery
TXN_704,33363.36,0.3812934557957466,12721.23083135758,HIGH,ESCALATE,Transaction requires manual review
TXN_2033,43381.0,0.2931545726738994,12717.338517166429,HIGH,NO_ACTION,Low probability of successful recovery
TXN_5399,30500.99,0.41693200120431745,12716.838799412875,HIGH,ESCALATE,Transaction requires manual review
TXN_2905,16136.36,0.7878593320087846,12713.181810653272,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8156,14506.33,0.8760809062635113,12708.718732957563,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_5231,47115.81,0.26970614272721677,12707.423376568426,HIGH,NO_ACTION,Low probability of successful recovery
TXN_3235,27946.64,0.4546310231609478,12705.409537110669,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9395,41911.56,0.3028907903822491,12694.625534553055,HIGH,ESCALATE,Transaction requires manual review
TXN_6865,25260.57,0.502491317447893,12693.217098784722,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7032,30018.98,0.4228199149538922,12692.62257060259,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3676,49725.8,0.25525079174730547,12692.549820268163,HIGH,NO_ACTION,Low probability of successful recovery
TXN_1361,23070.42,0.5501276994606623,12691.677080191252,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6139,32355.01,0.3922219481580402,12690.34505487287,HIGH,ESCALATE,Transaction requires manual review
TXN_2946,14874.5,0.8530847895270028,12689.209701819404,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_6277,31692.64,0.4003735320303906,12688.894216167639,HIGH,ESCALATE,Transaction requires manual review
TXN_4520,30413.17,0.41719298803037996,12688.16126777591,HIGH,ESCALATE,Transaction requires manual review
TXN_4873,25609.58,0.49525159029626276,12683.185221819365,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8144,38431.26,0.32990065082776615,12678.497686131097,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5497,14669.6,0.864220275354,12677.76575133304,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2999,48004.63,0.2640873440166171,12677.415237200417,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2274,24445.04,0.5182485139936307,12668.605654514862,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6657,20251.1,0.6253801832461855,12664.636628936827,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7918,26821.84,0.47212900221393966,12663.368556741936,HIGH,ESCALATE,Transaction requires manual review
TXN_2792,16521.88,0.7662828390575708,12660.433112968498,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_6144,19946.82,0.634663914956568,12659.52687213397,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8283,43615.49,0.2902223028618505,12658.187948248013,HIGH,ESCALATE,Maximum retry threshold reached
TXN_3198,22799.84,0.5551429941745983,12657.171444301774,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9364,40138.74,0.3153326076392517,12657.053551553938,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_434,26399.37,0.47933997066604894,12654.273241402172,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2494,47853.89,0.26436590268888127,12650.936827024429,HIGH,NO_ACTION,Low probability of successful recovery
TXN_2338,32594.77,0.3881198579780062,12650.677503225777,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4161,32456.35,0.3897504982888514,12649.878585137361,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5766,25959.52,0.4872904860398718,12649.827118161773,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4724,24949.71,0.506866705967639,12646.177322547863,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4279,21405.62,0.5907103959051688,12644.5222647956,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7227,25833.83,0.4894391073045665,12644.08669345793,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2556,33979.38,0.3721027583678881,12643.821025630648,HIGH,ESCALATE,Transaction requires manual review
TXN_1783,16292.88,0.7759369104255717,12642.246969134587,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5638,32852.55,0.3847829398533979,12641.100770680749,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4754,18963.74,0.6664285563014215,12637.97787027552,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7396,49638.29,0.25458274380243234,12637.05206586084,HIGH,NO_ACTION,Low probability of successful recovery
TXN_7201,21311.51,0.5928907364146764,12635.396858008738,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4958,46609.09,0.2710320294948561,12632.556255608402,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4010,19155.4,0.6590032460191741,12623.470778795689,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_3260,26913.01,0.46894304993541885,12620.668992342426,HIGH,ESCALATE,Transaction requires manual review
TXN_8557,39772.34,0.31729921704245256,12619.732341946217,HIGH,ESCALATE,Transaction requires manual review
TXN_8105,28950.73,0.43564174275166934,12612.146471133035,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_800,47061.93,0.2679895846369888,12612.107072915041,HIGH,NO_ACTION,Low probability of successful recovery
TXN_8984,32230.76,0.3912651749292522,12610.773949502745,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_220,35827.01,0.3519690027855074,12609.996982486402,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2795,30050.91,0.41957396028970456,12608.579319009486,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4761,35438.98,0.355655450483285,12604.066396568129,HIGH,ESCALATE,Transaction requires manual review
TXN_3674,40378.27,0.31212507704762804,12603.070634799928,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3553,46307.77,0.27212584193947803,12601.540899589701,HIGH,NO_ACTION,Low probability of successful recovery
TXN_5562,39284.85,0.3206990963320533,12598.615894540264,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4950,37475.5,0.33608170600211223,12594.829973282158,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1303,43489.73,0.28958404732042003,12593.932030272292,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2407,19383.52,0.6497152427719546,12593.768402575037,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5324,16562.06,0.7603820284844258,12593.492778680771,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7398,19421.93,0.6483333812995751,12591.885548263655,HIGH,RETRY_LATER,Moderate recovery probability
